ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor,number_of_matches
231.148618980299,27.6607964012959,20.21016,19.29902,18.96509,18.8314,18.83027,1237662697034088700,4335842829228024e3,STAR,F0IV (81937),boss,3851,55302,8,158.180390461653,8.29608367251262,19.82616,18.85398,18.58418,18.48342,18.45147,1237658491733016800,6016884518102737e3,STAR,F3/F5V (30743),boss,5344,55924,274,0.971436222490572,101736
151.465367482035,35.6316509981608,17.06484,15.77049,15.28195,15.1353,15.08355,1237662225666408400,2687631442778810400,STAR,F9,segue1,2387,53770,394,193.125420699722,3.78733141195297,19.40812,18.54029,18.24269,18.11415,18.10711,1237655123939295500,5356002158960419e3,STAR,F3/F5V (30743),boss,4757,55653,350,0.949792740655336,78251
187.712321951359,35.8235166970153,18.66815,17.40589,16.87848,16.69093,16.57347,1237665129618669600,3822537470067712e3,STAR,G2,segue2,3395,55004,390,217.948859770758,8.11111591014084,19.89745,19.09222,18.83431,18.74244,18.67274,1237662263244358e3,3302292816654264300,STAR,A0,segue1,2933,54617,103,0.9473242517846244,106446
125.609858760187,56.6640196812749,17.47029,16.21557,16.2809,16.36124,16.42578,1237663786884071700,3785366279376969700,STAR,A0,segue2,3362,54939,330,149.714829478907,12.6646088592583,19.09741,17.93753,18.13564,18.25125,18.32455,1237664106315382800,3656981528291942400,STAR,A0,segue2,3248,54880,213,0.9942416798288268,11311
72.8139283109876,22.4093646598791,17.55783,16.01473,15.39065,15.14245,15.00225,123767125690948e4,3018706499049384e3,STAR,F5,segue1,2681,54397,614,334.21888205687,9.09988165416409,19.62369,18.71975,18.31492,18.18551,18.08587,1.2376720058552159e+018,5703821668901691e3,STAR,F3/F5V (30743),boss,5066,55749,46,0.8805837450973035,67886
158.79003324006,18.2350912564572,19.73852,18.52453,18.62297,18.75289,18.85663,1237670965393555500,2919509380900612e3,STAR,A0,sdss,2593,54175,185,244.917137099689,10.203796911005,18.03407,17.80356,18.10931,18.36962,18.60832,1237668271916843e3,586057684753263e4,STAR,WDhotter,boss,5205,56040,974,0.9918032157499516,8277
102.079824917516,27.7074077441807,18.31643,16.30258,15.53043,15.26101,15.12615,1237673756038201900,3012958798357752e3,STAR,K3,segue1,2676,54179,184,332.98315798082,-9.19596736502058,19.71687,18.39175,17.85006,17.66838,17.58324,1237656537511297300,2599729347686328300,STAR,F9,segue1,2309,54441,96,0.725094079541434,41329
352.390313048112,-0.111637213364062,20.25048,18.26349,17.41065,17.00697,16.81022,1237657190901874700,4742421890647171e3,STAR,K3V (32147),boss,4212,55447,478,17.825728226278,-1.14018859988274,19.73952,17.59846,16.75104,16.43299,16.26103,1237663782594609200,1687780635554375700,STAR,K3,sdss,1499,53001,206,0.5802180015955821,8143
124.714208513824,30.4293748834736,19.27369,17.70831,17.06574,16.84328,16.73888,1237658200196579600,3589409116239536e3,STAR,K1,segue2,3188,54831,146,170.693463700622,9.64688599147586,18.9038,17.72421,17.19351,16.9741,16.86539,1237660613974032400,3638948438118342700,STAR,G0,segue2,3232,54882,145,0.8612868819902063,31971
311.10947384669703,15.9388077666639,20.25388,19.23405,18.88847,18.74846,18.6256,1237666245746559200,2543515426629904400,STAR,F5,segue1,2259,53565,391,117.686006667333,25.1960814020898,17.66098,16.4591,16.11392,15.9979,15.96609,1237657878613459e3,1044896454574893e3,STAR,F5,sdss,928,52578,223,0.978557670824001,82198
125.78072955165,45.3810432163727,17.55009,16.56758,16.24792,16.13402,16.08775,1237653588484292600,8247328530746024e3,STAR,F3/F5V (30743),boss,7325,56717,406,179.199572830768,50.8826438657542,19.36751,18.44651,18.12873,18.08273,18.05098,1237658614131327200,7524439762607776e3,STAR,F3/F5V (30743),boss,6683,56416,184,0.9717847617678644,96562
40.1268128623558,28.2638211467335,20.15216,19.04268,18.58859,18.36503,18.28543,1237670458041631e3,2751834955616119e3,STAR,F5,segue1,2444,54082,493,304.255328285849,75.8931951639174,19.08235,17.86171,17.63292,17.60941,17.61864,1237663271482557e3,1869027159775930400,STAR,A0,segue1,1660,53230,121,0.9856791627651004,112311
356.925713557112,36.506499493245,18.19362,16.86593,16.29387,16.1138,15.97741,1237663305840918500,2116797432707704800,STAR,F9,segue1,1880,53262,384,152.981599997988,8.84961729487304,19.55145,18.60264,18.23459,18.09165,18.07966,1237660584444625e3,3552296475599937500,STAR,F5,segue2,3155,54829,299,0.9101042898701732,68912
157.797191174645,27.2858158882116,19.57497,18.5381,18.14843,17.96744,17.87885,1237667211592663300,3671734225574404e3,STAR,F5,segue2,3261,54881,635,225.61602811558,55.8042088563203,19.66819,18.8231,18.51515,18.3861,18.32929,1237655464851865900,7649365449658835e3,STAR,F0IV (81937),boss,6794,56448,5,0.989683088583226,78852
243.243572634917,53.5057584947491,19.70694,18.77194,18.32462,18.16065,18.04052,1237651540336181500,2462497374409353e3,STAR,F5,segue1,2187,54270,561,278.133549519001,41.9367346770967,18.51269,17.51325,17.1624,17.01481,16.96233,1237668736295174400,3150388134760442e3,STAR,F5,segue1,2798,54397,437,0.9886663468856276,66246
229.384907437317,8.79647874617059,18.45283,17.36569,16.97146,16.82026,16.75538,1237661949736845300,1937772760432404500,STAR,G2,sdss,1721,53857,360,152.249385807938,1.41777816856856,18.94164,17.94669,17.61939,17.48956,17.4217,1237651752924414200,565275453347096600,STAR,F5,sdss,502,51957,268,0.9922083751125448,78539
243.922394186614,15.5853434322407,19.48427,18.30547,17.83549,17.60069,17.52561,123766554997588e4,2451120732411816e3,STAR,F2,segue1,2177,54557,133,3.4017111714507,11.9007577808935,19.22859,18.29752,17.88449,17.72156,17.67623,1237678858473046300,6359323016510284e3,STAR,CV,boss,5648,55923,874,0.974541213797067,59495
109.128038223453,-0.792631150027831,20.26297,19.2813,18.80872,18.63347,18.47617,1237646795984798200,8388077289179423e3,STAR,F0IV (81937),boss,7450,56722,447,223.046688120938,1.86435397393227,20.03239,19.12251,18.7987,18.70398,18.66186,1237651736312676600,4523897805853401e3,STAR,F3/F5V (30743),boss,4018,55622,116,0.989176641178643,92603
2.79387164143066,25.1067589158346,18.69068,17.03824,16.33619,16.07984,15.947,1237666245231181800,3153817785298086e3,STAR,K1,segue1,2801,54331,626,324.463055894388,0.42958062376991,18.74279,17.10156,16.48693,16.26701,16.16288,1237663458316517600,2208062395992087600,STAR,F9,segue1,1961,53299,628,0.837878826947076,25311
231.19744256563,7.95154213252209,19.79161,17.54671,16.56938,16.17066,15.93822,1237662264860672300,3724568233827737600,STAR,K5,segue2,3308,54919,332,55.0219509761453,1.20119337753164,19.18585,16.99711,16.02031,15.63789,15.41823,1237666302168269e3,8254176563051864e3,STAR,K3V (32147),boss,7331,56658,743,0.6753078635137999,3945
118.166713185221,30.9501445798577,19.27292,18.1349,17.65985,17.46092,17.3472,1237657594072859e3,356472398066756e4,STAR,F2,segue2,3166,54830,454,161.684899376075,48.2228754661445,19.32853,18.24976,17.82821,17.65352,17.56679,123765861358941e4,2713515326204569600,STAR,F2,segue1,2410,54087,351,0.9659402891824372,54088
207.166232997931,60.8138385544989,18.72613,17.78342,17.47331,17.36645,17.32732,1237655464847081700,7674159436798075e3,STAR,F3/F5V (30743),boss,6816,56444,93,142.010123671297,13.8648239521962,19.27513,18.27794,18.01753,17.93063,17.94718,1237671125374402600,3593877531461263400,STAR,A0,segue2,3192,54829,18,0.985354078910302,109020
64.363512421584,25.8172323298362,18.70356,17.34725,16.74283,16.48941,16.36742,1.2376607605343521e+018,1.4120156971181281e+018,STAR,G0,sdss,1254,52972,499,10.0485251910588,7.52006999731795,20.27339,18.9922,18.40946,18.18194,18.0573,1237669767084638500,2619987562286049300,STAR,F9,segue1,2327,53710,67,0.9300963087286132,26887
336.3289709056,38.3303844701852,19.93382,18.26871,17.46106,17.12761,16.94129,1237672764433302800,2949871298714560500,STAR,K1,segue1,2620,54397,49,309.942554078465,0.105232565843752,19.47223,17.70357,17.04958,16.81015,16.6768,1237656568647779600,1104638966226774e3,STAR,K1,sdss,981,52435,477,0.297147475001356,20084
158.284513493314,23.4915761792736,19.11356,17.78425,17.25719,17.04038,16.91884,1237667539084640300,3659259441557119e3,STAR,G0,segue2,3250,54883,308,36.1250588533903,1.27612367384835,18.28563,17.23352,16.85086,16.71496,16.66275,1237678437014831e3,8256449803812053e3,STAR,F9IV (136064),boss,7333,56686,821,0.9396915663066376,70219
181.823007851492,16.46897841677,18.9514,18.07515,17.74627,17.63667,17.63107,1.2376686230111519e+018,6583200903146217e3,STAR,F3/F5V (30743),boss,5847,56037,233,219.863443982066,12.7891236123784,19.93054,18.98046,18.6795,18.58107,18.5484,1237662637440369e3,615647466758443e4,STAR,F3/F5V (30743),boss,5468,56014,196,0.9928179303288928,99563
63.849398925854,15.3241582028282,20.07507,17.54661,16.19656,15.64731,15.28023,1237673326542717200,3017446454428985300,STAR,K5,segue1,2680,54141,126,183.22710954939,44.645162040836,20.05986,17.44722,16.16519,15.68637,15.75081,1237661872403054600,1542524705657874400,STAR,K7,sdss,1370,53090,152,0.8479458032647813,569
25.3414734173065,13.9840830271051,18.70098,17.19769,16.54955,16.31124,16.16462,1237653651845677e3,2137043015154296800,STAR,F9,segue1,1898,53260,309,31.3047620651882,30.8358126877533,20.17783,18.97985,18.51799,18.32142,18.27356,1237678892282741200,7062942293934711e3,STAR,G4V (32923),boss,6273,56243,626,0.8178713978880666,43506
56.9114201316811,11.453028353773,18.73849,17.32107,16.62068,16.33381,16.16831,1237671258511900700,3016388178295679e3,STAR,F9,segue1,2679,54368,372,239.590617168421,46.232536371923,19.39524,18.15933,17.60628,17.36581,17.19633,1237659326562435300,388899250258953e4,STAR,F5,segue2,3454,55003,488,0.7922378680774128,23570
265.197368368681,43.6047430269648,19.0842,17.96858,17.4441,17.24177,17.13113,1237668679919534e3,3151401334238898e3,STAR,G2,segue1,2799,54368,27,247.233751634048,36.1173554175035,19.69569,18.81426,18.54343,18.45592,18.46843,1237661387080794600,5844807652186497e3,STAR,F0IV (81937),boss,5191,56065,950,0.9749325586593396,108653
254.479472729004,41.6119302743733,19.65835,18.22762,17.73996,17.53926,17.50119,1237651715874947e3,3705489233520206e3,STAR,F9,segue2,3291,54939,555,189.848617768722,19.0674025928366,19.22149,18.34689,18.09171,18.01443,17.97587,1237667914348626e3,6592277372489146e3,STAR,F2III (89254),boss,5855,56088,485,0.9327422795110316,111682
155.200795345495,7.49375207107316,18.43489,16.70701,15.99108,15.68693,15.52265,1237658300606382e3,3552223083198783500,STAR,F9,segue2,3155,54829,32,21.6446738007268,7.79257510586229,18.88108,17.41307,16.85861,16.65518,16.58175,1237669767626555400,2605474283710867500,STAR,F9,segue1,2314,53712,516,0.8928860061014597,35370
180.586725002573,-0.0531707041777133,19.37177,17.90415,17.31717,17.06334,16.93394,123764872123102e4,3284302331499276300,STAR,F9,segue1,2917,54556,190,132.94715443912,6.53334623758352,17.70424,16.58966,16.1692,16.01842,15.96817,1237660412647768e3,2608848967156394e3,STAR,G0,segue1,2317,54152,505,0.9292738714623238,62798
197.084673813013,40.0960604506701,20.70942,19.72084,19.22431,19.03277,19.0081,1237664295831273500,3293359284124936e3,STAR,F2,segue1,2925,54584,371,178.358625051374,49.2590436485038,16.86747,15.69321,15.27556,15.12045,15.10112,1237658203972763600,1089937120988e6,STAR,G2,sdss,968,52412,240,0.9416251501664632,61988
23.2279316689518,-8.73500744421328,18.19644,16.74071,16.19131,16.01082,15.93928,1237670957324632e3,2155065942747408400,STAR,F9,segue1,1914,53729,340,30.5036322749996,-0.602250031832119,18.40023,16.9735,16.44233,16.26248,16.20597,1237666407382057e3,8255137811511878e3,STAR,G8V (101501),boss,7332,56683,144,0.9638881387696964,43689
357.610939459755,39.7969550596501,18.41769,16.66832,15.92755,15.64756,15.5101,1237662963857228e3,2119083592259758e3,STAR,K1,segue1,1882,53262,509,355.513173446972,45.3249533464587,18.47883,17.25559,16.6689,16.40792,16.25151,1237663230162698500,2123461572264224800,STAR,F5,segue1,1886,53237,52,0.664904462146549,17555
323.43646771454,0.298533738480962,18.0397,17.02862,16.67828,16.54997,16.5083,1237663543679975700,220802721162e7,STAR,F5,segue1,1961,53299,500,170.51346461484,19.0488035351799,17.87173,17.01152,16.7397,16.64299,16.64569,1237668293373526e3,3216705729285089300,STAR,A0,segue1,2857,54453,35,0.9815919669804838,104454
11.3661283004321,23.6260867913643,20.42713,17.85661,16.81272,16.45847,16.2654,1237666273661092e3,7076320601749561e3,STAR,K3V (32147),boss,6285,56248,144,46.0567292636896,-0.766077577993722,19.38609,17.30297,16.42652,16.10604,15.91657,1237663783143801e3,1201361357891463200,STAR,K3,sdss,1067,52616,95,0.8951434234317801,7620
259.747141275075,-13.9456194420591,17.91384,16.46573,15.68025,15.34216,15.12013,1237668649325495800,2854194824465115e3,STAR,G2,segue1,2535,54632,140,49.3916307837884,41.9675630276765,19.79785,18.60676,18.09482,17.88572,17.82803,12376610558184e5,2721438676486744e3,STAR,G2,segue1,2417,53766,504,-0.3384067747730616,37038
112.409893178837,41.8850668427215,19.55825,17.69717,16.94485,16.63469,16.4711,1237663916260917800,3020880229443856400,STAR,K3,segue1,2683,54153,330,46.6373101753031,-6.98307679228827,19.32165,17.79141,17.08911,16.78189,16.62615,1237652901305188400,3586120476927303700,STAR,F9,segue2,3185,54829,470,0.5507354094531717,9709
20.4180949813965,31.5618162334647,18.27389,16.633,15.97642,15.73295,15.63444,1237666214614401e3,2297989804236761e3,STAR,K1,segue1,2041,53387,102,184.703045621568,38.8272862897198,20.16024,19.20129,18.74656,18.61961,18.54955,1237662223530525e3,3645729676132983e3,STAR,F5,segue2,3238,54885,239,0.8118077963447251,59842
342.189439174743,6.6559254913775,18.34386,17.41412,17.07051,16.94635,16.90501,1237669762263023600,5697175678115357e3,STAR,F0IV (81937),boss,5060,56181,444,150.341826644697,58.8935110365803,19.56704,18.68218,18.41631,18.32916,18.31562,1237655371428069600,6439023317399609e3,STAR,F2V (33256),boss,5719,56014,6,0.9962067114351238,108985
349.03009404486,28.7543657417141,18.71718,17.71343,17.33684,17.19075,17.15649,1237680332172820700,7411913546114507e3,STAR,F3/F5V (30743),boss,6583,56566,416,221.249171144446,0.264632535675473,20.10333,19.18827,18.99407,18.93269,18.89662,1237648721785651500,346896496202901500,STAR,A0,sdss,308,51662,434,0.9810550906249288,104372
221.450637442463,28.2795928939609,19.57421,18.49933,18.51243,18.56889,18.74543,1237665101140263e3,241062240732161e4,STAR,A0,sdss,2141,53764,257,217.411656789611,52.2432390102919,19.33981,18.06248,18.25797,18.40166,18.49834,1237661416603320300,7916240836114751e3,STAR,A1V (95418),boss,7031,56449,140,0.9950207900344517,12738
358.784132745201,0.938759168765066,17.91665,16.81589,16.46329,16.32792,16.2977,1237663278464106500,770271709260441600,STAR,F5,sdss,684,52523,568,183.487571062005,-1.48710239565909,19.42468,18.51719,18.22074,18.10054,18.08039,1237650762928947500,373956588702033900,STAR,F5,sdss,332,52367,574,0.9732265762690002,86513
125.900701459722,40.3686712908346,19.14033,18.02976,17.60872,17.44595,17.39238,1237657609109897500,3550075461457518600,STAR,G0,segue2,3153,54790,411,237.732193065989,26.3723875098328,19.65676,18.75867,18.39254,18.23919,18.20607,1237662662142395e3,4443004536995422e3,STAR,F3/F5V (30743),boss,3946,55659,740,0.9646006074345408,63273
49.8190089495179,-5.92389628265174,19.33204,17.6899,17.00295,16.73382,16.59869,1237649964065751300,358727331527168e4,STAR,K1,segue2,3186,54853,568,309.202467895583,13.5555934108701,20.25302,18.7865,18.27258,18.16278,18.03248,1237666243597960400,2542317521512458e3,STAR,F9,segue1,2258,54328,129,0.6831670285318313,49332
356.053085593539,-0.957069627874922,20.35504,18.53621,17.79074,17.50992,17.37563,1237656906353344800,1230624034811570200,STAR,K3,sdss,1093,52591,56,251.402600050788,21.131640378585,20.1026,18.5219,17.81,17.55358,17.43614,1237662640662774300,3857393912360575e3,STAR,K1,segue2,3426,54977,221,0.9665767378428562,15317
227.82402399728,45.6238286122807,19.74754,17.39596,16.36619,15.96513,15.80247,1237659131675672600,3816945352938987500,STAR,K5,segue2,3390,54945,526,166.614906964499,28.0300316138491,19.11378,17.14485,16.38514,16.12086,16.00289,1237667210522329e3,3231353974305089500,STAR,K3,segue1,2870,54534,77,0.7841755287330551,12826
232.09534388384,53.5435314727219,19.466919999999998,18.26798,17.78544,17.5662,17.46985,1237655349425865e3,3860825488134086700,STAR,G0,segue2,3429,54976,417,230.806339224277,12.7584812163715,17.98409,17.07647,16.78679,16.68263,16.65709,1237668332569362400,3099743252060858400,STAR,F5,sdss,2753,54234,512,0.9703087445233696,99090
127.205721863853,-4.04878659527301,19.96428,17.50196,16.1193,15.39412,14.97746,1237673710400242400,3160517386235308e3,STAR,M0,segue1,2807,54433,423,174.764711782555,38.7071503618701,20.02968,17.31355,16.02758,15.50026,15.25707,1237664667368358100,2248513431177029600,STAR,K7,sdss,1997,53442,332,0.7982945921646846,522
206.000683212291,16.1103425097056,19.6861,18.50602,18.02608,17.84754,17.73792,1237668349205873e3,308729018334789e4,STAR,G2,sdss,2742,54233,264,163.043951954282,22.5547455865587,20.02201,19.00889,18.70904,18.60418,18.62079,1237667536938926300,3660321844650680300,STAR,F5,segue2,3251,54882,77,0.9646902512644444,97205
159.427128439488,6.88448373390473,19.34326,18.38693,18.0959,17.97746,17.92953,1237658299534475500,1126006328934819800,STAR,F5,sdss,1000,52643,387,3.11492525632639,-7.1703550889521,19.23814,18.25395,17.96952,17.88352,17.80151,1237672796108226600,3528580559158747e3,STAR,F5,segue2,3134,54806,37,0.9830360582753428,106965
201.125849772608,51.1974553132121,18.91957,17.86715,17.44657,17.28338,17.21437,1237662301894017e3,1876895818095552500,STAR,F2,sdss,1667,53430,75,168.189346141804,13.3010029497823,19.92773,19.0902,18.77995,18.68183,18.66485,1237661068182290700,6040557003801076e3,STAR,F3/F5V (30743),boss,5365,55945,378,0.9890056219372928,96850
218.155549311184,57.429341867054,19.60462,17.97656,17.36775,17.14794,17.05552,1237655369295593700,2858686592363555e3,STAR,K1,segue1,2539,53918,97,227.618092149518,60.1961439095848,17.16497,16.17958,15.85227,15.74417,15.72653,1237654948909809700,687925427313862700,STAR,F5,sdss,611,52055,2,0.8683427941084811,89150
128.776890216839,8.32042299134878,19.01403,17.75949,17.31242,17.12937,17.01422,1237664286170087700,1980541550710515700,STAR,F9,sdss,1759,53081,304,214.04521677926,16.0551077255416,17.31695,16.40159,16.10752,16.02056,15.96487,1237668333099024400,6142017738862731e3,STAR,F3/F5V (30743),boss,5455,56009,850,0.971680179277566,104171
215.652091209627,44.4059533735981,18.31237,16.66814,16.05057,15.80959,15.69547,1237661435928313900,3301216119523666e3,STAR,K1,segue1,2932,54595,282,214.945212601422,57.2366143682306,18.95464,17.53174,17.02482,16.84004,16.7918,1237659326554243300,2755200017932249e3,STAR,F9,segue1,2447,54498,447,0.8991596866037087,46437
38.0189927802734,23.9333466800041,18.0349,16.79851,16.27244,16.04898,15.96797,1237670960012591e3,3649192587987886e3,STAR,G2,segue2,3241,54884,549,172.203593884711,-7.28229681822599,18.04357,16.97311,16.62189,16.50368,16.47484,1237671128585207800,3221333575907436500,STAR,F5,segue1,2861,54583,487,0.9868236983425748,80171
173.837353759595,3.95616557724926,19.9796,19.12499,18.83224,18.70777,18.71737,1237654604258017500,5368293054573683e3,STAR,F0IV (81937),boss,4768,55944,8,258.47745609963,42.9475044936305,19.43158,18.53472,18.24878,18.13112,18.04432,1237668354035876400,6825229801604751e3,STAR,F3/F5V (30743),boss,6062,56091,89,0.9963151488669384,88109
192.134592537726,14.7825885688261,19.66199,17.77304,16.95335,16.63097,16.45,1237664290468331800,3664972504008597500,STAR,K3,segue2,3255,54885,612,42.2354213210168,0.0926513666508859,19.86683,18.19225,17.51726,17.26519,17.09021,1237663784215904500,1203727781356136400,STAR,K1,sdss,1069,52590,512,0.847109868359431,17591
212.71996603538,37.9099195369139,19.83903,19.0847,18.24882,17.59946,17.18831,1237662305115111700,3300157289742231600,STAR,M1,segue1,2931,54590,526,224.95027508996,0.231376072529576,20.48766,19.25073,18.60572,18.01553,17.42841,1237648721787289900,349135107379980300,STAR,M3,sdss,310,51990,386,0.876778269010581,72
168.61652402236,-0.333674231186633,17.7792,16.74297,16.34375,16.17258,16.11201,1237674649923682600,314190153847433200,STAR,F5,sdss,279,51984,233,216.829513036872,54.595954945466,19.89298,19.1081,18.79626,18.70955,18.69813,1237659148310348e3,7554885239580893e3,STAR,F3/F5V (30743),boss,6710,56416,352,0.9753060569163068,97948
172.481588572612,64.8536120904377,20.02474,17.93341,17.09243,16.81077,16.66511,1237651066814005500,3743767906257838e3,STAR,K3,segue2,3325,54942,548,244.158963991419,31.0220665176451,18.51493,16.86742,16.24775,16.02658,15.92796,1237665356691865600,3894529643214119e3,STAR,F9,segue2,3459,55007,152,0.7506202900675616,24650
222.982111195992,32.9569422862175,19.68382,18.07575,17.39154,17.13887,16.9697,1237662662136103200,3732422595526631400,STAR,K1,segue2,3315,54942,234,103.694645038177,16.9058461032236,19.72081,17.90164,17.26017,17.02499,16.91503,1237679585376602400,3755029378891882500,STAR,K1,segue2,3335,54922,557,0.9711170590420126,21343
322.550507507335,11.7381234213811,19.11887,18.10669,17.70232,17.52424,17.48543,1237656496171385e3,2206906259347709e3,STAR,F5,segue1,1960,53289,518,188.472133849898,-2.29948366582151,20.15714,19.24886,18.90496,18.78047,18.76484,1237650761857368300,4253756588139979e3,STAR,F3/F5V (30743),boss,3778,55213,388,0.9629084544696448,79776
255.125640287195,29.6755451124402,18.14244,17.01731,16.62908,16.46834,16.43027,1237659324960800800,3161627344750274600,STAR,G2,segue1,2808,54524,365,345.349684383088,31.0513309120805,17.11156,16.10704,15.74295,15.60491,15.54549,1237680328414658800,7325290171754062e3,STAR,F3/F5V (30743),boss,6506,56564,674,0.9725501229259124,71347
203.882690956835,0.280850983000232,18.96901,17.74839,17.25476,17.03529,16.94264,1237651504880484400,335656468625778700,STAR,F2,sdss,298,51955,503,216.435583580712,26.7831186053342,18.57059,17.56699,17.17099,17.00985,16.94578,1237665442597896200,3832619991073661e3,STAR,F5,segue2,3404,54967,206,0.9697225752783508,60196
336.010561691916,68.950590162885,18.43807,17.02604,16.3459,16.0103,15.82675,1237663230151492e3,2856429569852860400,STAR,G2,segue1,2537,53917,78,173.77274256016,13.2216056449499,19.7458,18.24109,17.57967,17.29325,17.14463,1237661813880717600,3652484800813572e3,STAR,G2,segue2,3244,54892,238,0.4916786075480481,12825
306.734649322803,14.3589766803478,19.82584,18.65818,18.32239,18.17949,18.11025,1237666245744594700,2541302110511720400,STAR,F5,segue1,2257,53612,531,134.541465920557,38.1738386509671,19.69022,18.67359,18.6276,18.66978,18.75904,123765762790228e4,2702284359280388e3,STAR,A0,segue1,2400,53765,453,0.9884614016891716,68658
177.043286739187,11.8087924581583,18.46934,16.88421,16.22808,15.94385,15.79789,123766194917743e4,3653559023707463700,STAR,F9,segue2,3245,54894,50,236.926890738405,50.28302565781,17.91623,17.5081,17.0137,16.7596,16.59553,1237655348890894300,896240555384662e3,STAR,K5,sdss,796,52401,88,0.7204121768368332,15917
110.596161846205,30.8239346699285,18.06943,16.27092,15.58137,15.36176,15.25415,1237673756041740500,3014085797793e6,STAR,K1,segue1,2677,54180,188,259.202685536,37.8057863176107,20.35994,19.03274,18.58523,18.45273,18.3886,1237665582186234400,5617339587187679e3,STAR,G4V (32923),boss,4989,56069,818,0.6398853063465113,60875
243.136245702389,3.88110432556157,19.88701,18.95418,18.63603,18.51531,18.4529,1237662267543912400,2464627409249396700,STAR,A0,segue1,2189,54624,118,350.656263826205,52.874572434123,18.11379,16.57527,16.3667,16.28721,16.30349,1237663233904412e3,1871299571070560300,STAR,WD,segue1,1662,52970,196,0.9870307077998104,102950
194.984153014919,59.9805012313276,17.78473,16.24103,15.7226,15.53903,15.46929,1237658312406401e3,2754113151912929300,STAR,F9,segue1,2446,54571,589,152.153489541735,37.5879382905719,18.49294,17.6275,17.36779,17.30129,17.26833,1237661137959387100,1605582245639252e3,STAR,A0,sdss,1426,52993,178,0.9087690330116844,113341
51.9451704331001,-0.499269709785688,19.30307,17.85254,17.25381,17.0262,16.90847,1237666300019409200,2307044831626553300,STAR,F9,segue1,2049,53350,276,349.098020948118,1.01175308874582,19.1938,18.13111,17.7131,17.57818,17.50356,1237663278459847e3,430207594334808060,STAR,F5,sdss,382,51816,414,0.934101246182006,65462
284.116458423985,77.9024413952466,18.72551,17.13762,16.51678,16.29393,16.17549,1237663229070540800,2090883591566289e3,STAR,F9,segue1,1857,53182,318,123.878193516683,65.5065357319617,18.16957,16.69125,16.09595,15.88813,15.796,1237666463730368500,3699753630627373e3,STAR,F9,segue2,3286,54910,169,0.972976466284248,28832
38.2715141966815,26.7409330482393,17.78593,16.68146,16.24199,16.06222,15.97661,1237670459114455e3,2678669323366590500,STAR,F5,segue1,2379,53762,558,109.74141984839,39.3993889338387,17.95616,17.01532,16.61449,16.45242,16.38536,1237663655342375200,4115274198586204e3,STAR,F3/F5V (30743),boss,3655,55240,400,0.963205856791296,59832
61.1084734939987,-5.33414785333852,18.82197,17.58505,17.20651,17.01078,16.97692,1237649962996924400,3554585108600168400,STAR,F5,segue2,3157,54802,433,117.99991392237,34.7628203282092,19.1544,18.0597,17.93945,17.92537,17.94812,1237674368066716200,851294172261410800,STAR,A0,sdss,756,52577,414,0.973799213410805,91115
261.020672171847,28.3140609617496,17.99053,16.30863,15.53874,15.30077,15.17016,1237655130384367600,2456824438042159e3,STAR,Carbon,segue1,2182,53905,403,279.754747361946,40.3989062550456,19.7272,18.15534,17.5571,17.34406,17.25209,1237668679387579600,3150302372853475300,STAR,F9,segue1,2798,54397,125,0.500799312053625,27965
65.4126690794974,7.64777658448143,18.33261,16.57702,15.85187,15.58351,15.45119,1237673474174877700,3158307641852193e3,STAR,K1,segue1,2805,54380,576,187.845811562439,14.4975535563418,19.983,18.51778,17.9175,17.66136,17.54764,1237664289929625900,3663742425442132e3,STAR,F9,segue2,3254,54889,233,0.8014348413764275,19118
243.356562854161,17.3925319421278,18.16539,16.80646,16.21806,15.97343,15.84688,1237665534932746200,2451196048958318600,STAR,F9,segue1,2177,54557,407,117.083251895563,17.1637072262267,20.25713,19.47959,19.12003,19.05417,19.00928,1237673808116188e3,3072662008894613500,STAR,A0,segue1,2729,54419,295,0.8931186071353686,80148
180.238245892286,31.9467185852734,19.95036,18.92018,18.58364,18.47149,18.42156,1237665226229940500,3581587465883984e3,STAR,F5,segue2,3181,54860,363,172.55304937942,-0.955114232910923,19.71632,18.7745,18.48846,18.38709,18.37903,1237648720153739500,3640176317879656400,STAR,F5,segue2,3233,54891,516,0.9758977682755928,101107
244.37336696979,7.10064289518553,19.62448,18.30159,17.76222,17.52804,17.45392,1237661950817141200,3713362836035051500,STAR,F9,segue2,3298,54924,527,310.97625772019,-5.8842487311859,17.76639,16.65718,16.13359,15.9014,15.74798,1237652935104069600,2157336976297060400,STAR,F5,segue1,1916,53269,410,0.9271596674951896,26320
147.470571470279,54.7759891618512,20.54842,18.07545,17.05161,16.65925,16.49414,1237658304349405400,3568098381702209500,STAR,K5,segue2,3169,54821,442,83.6007051180796,0.251614532415106,20.02427,18.37407,17.50371,17.11576,16.84389,1237666408479e6,2310479157051549700,STAR,K1,segue1,2052,53401,482,0.8738578233662553,3675
